"","Observation","Cooker","TestDate","M","Cv","Wind","H1","I1","Ta1","T1","H2","I2","Ta2","T2","Tdevice","Mdevice","TaWindDevice","Pyranometer","Pot","NB","WL","PlasticBag","Reflect","MeasureOpeningmm","BagClosed","Angle","Bricks","Operator","time_diff_sec","time_diff_minutes","exp_window","T_diff","I_avg","P_i","P_s","valid_wind","valid_ambient","valid_insolation","valid_water_temp","T_avg","Ta_avg","Td","H1_dec","H2_dec","day_of_year","d_rad","E","solar_time_correction_minutes","solar_time_H1","solar_time_H2","solar_time","valid_solar_time","delta","delta_rad","h_angle","h_angle_rad","phi","solar_zenith_rad","solar_zenith_deg","solar_azimuth_rad","solar_azimuth_deg"
"211",211,"OvenProto2",2022-07-24,0.528,4186,0.7,2025-04-13 12:13:00,842,24.7,70,2025-04-13 12:23:00,873,24.7,71.3,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,22,1.3,857.5,4.78878399999999,3.90921142857142,TRUE,TRUE,TRUE,TRUE,70.65,24.7,45.95,12.2166666666667,12.3833333333333,205,3.51169808949215,-6.38440671355085,34.1115932864491,12.7851932214408,12.9518598881075,12.8685265547742,TRUE,20.0439818731859,0.349833478897154,21.5557966432246,0.37621962431461,0.895371359565611,0.620189092398397,35.5342174944772,0.635865693466136,36.4324205727689
"212",212,"OvenProto2",2022-07-24,0.528,4186,0,2025-04-13 12:23:00,873,24.7,71.3,2025-04-13 12:33:00,903,24.8,78,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,22,6.7,888,24.680656,19.4554720720721,TRUE,TRUE,TRUE,TRUE,74.65,24.75,49.9,12.3833333333333,12.55,205,3.51169808949215,-6.38440671355085,34.1115932864491,12.9518598881075,13.1185265547742,13.0351932214408,TRUE,20.0439818731859,0.349833478897154,24.0557966432246,0.419852855614468,0.895371359565611,0.637080950937552,36.5020496969028,0.699389592407328,40.0720718803148
"213",213,"OvenProto2",2022-07-24,0.528,4186,0,2025-04-13 12:33:00,903,24.8,78,2025-04-13 12:43:00,890,24.9,75.8,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,22,-2.2,896.5,-8.10409600000001,-6.32779386503068,TRUE,TRUE,TRUE,TRUE,76.9,24.85,52.05,12.55,12.7166666666667,205,3.51169808949215,-6.38440671355085,34.1115932864491,13.1185265547742,13.2851932214408,13.2018598881075,TRUE,20.0439818731859,0.349833478897154,26.5557966432246,0.463486086914327,0.895371359565611,0.655272957615415,37.5443749004181,0.760403234145076,43.567896044611
"214",214,"OvenProto2",2022-07-24,0.528,4186,0.8,2025-04-13 12:43:00,890,24.9,75.8,2025-04-13 13:03:00,949,25.1,77,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",1200,20,22,1.2,919.5,4.42041600000001,3.36518890701469,TRUE,TRUE,TRUE,TRUE,76.4,25,51.4,12.7166666666667,13.05,205,3.51169808949215,-6.38440671355085,34.1115932864491,13.2851932214408,13.6185265547742,13.4518598881075,TRUE,20.0439818731859,0.349833478897154,30.3057966432246,0.528935933864114,0.895371359565611,0.68474158572526,39.2328029191529,0.847334956984529,48.5487168691127
"215",215,"OvenProto2",2022-07-24,0.528,4186,0.9,2025-04-13 13:03:00,949,25.1,77,2025-04-13 13:13:00,936,25,78.4,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,22,1.40000000000001,942.5,5.15715200000002,3.8302455172414,TRUE,TRUE,TRUE,TRUE,77.7,25.05,52.65,13.05,13.2166666666667,205,3.51169808949215,-6.38440671355085,34.1115932864491,13.6185265547742,13.7851932214408,13.7018598881075,TRUE,20.0439818731859,0.349833478897154,34.0557966432246,0.594385780813901,0.895371359565611,0.716495453248237,41.052165511437,0.929032964171203,53.2296678755386
"216",216,"OvenProto2",2022-07-24,0.528,4186,0,2025-04-13 13:13:00,936,25,78.4,2025-04-13 13:23:00,971,25.1,82,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,22,3.59999999999999,953.5,13.261248,9.73557797587833,TRUE,TRUE,TRUE,TRUE,80.2,25.05,55.15,13.2166666666667,13.3833333333333,205,3.51169808949215,-6.38440671355085,34.1115932864491,13.7851932214408,13.9518598881075,13.8685265547742,TRUE,20.0439818731859,0.349833478897154,36.5557966432246,0.63801901211376,0.895371359565611,0.738763922214638,42.3280547994298,0.980783123784647,56.1947336105172
"217",217,"OvenProto2",2022-07-24,0.528,4186,0.9,2025-04-13 13:23:00,971,25.1,82,2025-04-13 13:33:00,944,28.3,82.5,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,22,0.5,957.5,1.84184,1.34651488250653,TRUE,TRUE,TRUE,TRUE,82.25,26.7,55.55,13.3833333333333,13.55,205,3.51169808949215,-6.38440671355085,34.1115932864491,13.9518598881075,14.1185265547742,14.0351932214408,FALSE,20.0439818731859,0.349833478897154,39.0557966432246,0.681652243413618,0.895371359565611,0.761802778940212,43.6480840546118,1.03051260709523,59.0440231215802
"218",218,"OvenProto2",2022-07-24,0.528,4186,0,2025-04-13 13:33:00,944,28.3,82.5,2025-04-13 13:43:00,917,29.6,83.3,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,22,0.799999999999997,930.5,2.94694399999999,2.21693799032777,TRUE,TRUE,TRUE,TRUE,82.9,28.95,53.95,13.55,13.7166666666667,205,3.51169808949215,-6.38440671355085,34.1115932864491,14.1185265547742,14.2851932214408,14.2018598881075,FALSE,20.0439818731859,0.349833478897154,41.5557966432246,0.725285474713476,0.895371359565611,0.78552648870107,45.0073524983023,1.07835707891446,61.7853094298542
"219",219,"OvenProto2",2022-07-24,0.528,4186,0.9,2025-04-13 13:43:00,917,29.6,83.3,2025-04-13 13:53:00,906,29.8,87.1,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,22,3.8,911.5,13.997984,10.7499602852441,TRUE,TRUE,TRUE,TRUE,85.2,29.7,55.5,13.7166666666667,13.8833333333333,205,3.51169808949215,-6.38440671355085,34.1115932864491,14.2851932214408,14.4518598881075,14.3685265547742,FALSE,20.0439818731859,0.349833478897154,44.0557966432246,0.768918706013334,0.895371359565611,0.809856242987676,46.4013447355151,1.12445314568932,64.4264195082069
"220",220,"OvenProto2",2022-07-24,0.528,4186,0.7,2025-04-13 13:53:00,906,29.8,87.1,2025-04-13 14:03:00,977,30.5,87.6,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,22,0.5,941.5,1.84184,1.36939776951673,TRUE,FALSE,TRUE,TRUE,87.35,30.15,57.2,13.8833333333333,14.05,205,3.51169808949215,-6.38440671355085,34.1115932864491,14.4518598881075,14.6185265547742,14.5351932214408,FALSE,20.0439818731859,0.349833478897154,46.5557966432246,0.812551937313193,0.895371359565611,0.834719563873012,47.8259080869244,1.16893558722728,66.9750756707695
"221",221,"OvenProto2",2022-07-24,0.528,4186,0,2025-04-13 14:03:00,977,30.5,87.6,2025-04-13 14:13:00,953,30.9,88.1,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,22,0.5,965,1.84184,1.33604974093264,TRUE,FALSE,TRUE,TRUE,87.85,30.7,57.15,14.05,14.2166666666667,205,3.51169808949215,-6.38440671355085,34.1115932864491,14.6185265547742,14.7851932214408,14.7018598881075,FALSE,20.0439818731859,0.349833478897154,49.0557966432246,0.856185168613051,0.895371359565611,0.860049836704797,49.2772258141005,1.21193540692814,69.4387838594526
"222",222,"OvenProto2",2022-07-24,0.528,4186,0,2025-04-13 14:13:00,953,30.9,88.1,2025-04-13 14:23:00,984,30.8,86.6,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,22,-1.5,968.5,-5.52552,-3.9936644295302,TRUE,FALSE,TRUE,TRUE,87.35,30.85,56.5,14.2166666666667,14.3833333333333,205,3.51169808949215,-6.38440671355085,34.1115932864491,14.7851932214408,14.9518598881075,14.8685265547742,FALSE,20.0439818731859,0.349833478897154,51.5557966432246,0.899818399912909,0.895371359565611,0.88578580857684,50.751788384036,1.25357853366522,71.8247592672154
"223",223,"OvenProto2",2022-07-24,0.528,4186,0.9,2025-04-13 14:33:00,963,30.3,36,2025-04-13 14:43:00,1010,30.1,68,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,23,32,986.5,117.87776,83.6436208819057,TRUE,FALSE,TRUE,TRUE,52,30.2,21.8,14.55,14.7166666666667,205,3.51169808949215,-6.38440671355085,34.1115932864491,15.1185265547742,15.2851932214408,15.2018598881075,FALSE,20.0439818731859,0.349833478897154,56.5557966432246,0.987084862512625,0.895371359565611,0.938253602177674,53.7579715177273,1.33326866986168,76.3906677400952
"224",224,"OvenProto2",2022-07-24,0.528,4186,0.7,2025-04-13 14:43:00,1010,30.1,68,2025-04-13 14:53:00,1022,30.8,70.6,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,23,2.59999999999999,1016,9.57756799999998,6.59871811023621,TRUE,FALSE,TRUE,TRUE,69.3,30.45,38.85,14.7166666666667,14.8833333333333,205,3.51169808949215,-6.38440671355085,34.1115932864491,15.2851932214408,15.4518598881075,15.3685265547742,FALSE,20.0439818731859,0.349833478897154,59.0557966432246,1.03071809381248,0.895371359565611,0.964885208421564,55.2838501571564,1.37153682312724,78.5832714119717
"225",225,"OvenProto2",2022-07-24,0.528,4186,0.9,2025-04-13 14:53:00,1022,30.8,70.6,2025-04-13 15:03:00,1023,31.2,72.1,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,23,1.5,1022.5,5.52552,3.78275207823961,TRUE,FALSE,TRUE,TRUE,71.35,31,40.35,14.8833333333333,15.05,205,3.51169808949215,-6.38440671355085,34.1115932864491,15.4518598881075,15.6185265547742,15.5351932214408,FALSE,20.0439818731859,0.349833478897154,61.5557966432246,1.07435132511234,0.895371359565611,0.99172115820537,56.8214368189935,1.40889050268063,80.7234795996649
"226",226,"OvenProto2",2022-07-24,0.528,4186,0.8,2025-04-13 15:03:00,1023,31.2,72.1,2025-04-13 15:13:00,990,31.3,74.1,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,23,2,1006.5,7.36736,5.12384699453552,TRUE,FALSE,TRUE,TRUE,73.1,31.25,41.85,15.05,15.2166666666667,205,3.51169808949215,-6.38440671355085,34.1115932864491,15.6185265547742,15.7851932214408,15.7018598881075,FALSE,20.0439818731859,0.349833478897154,64.0557966432246,1.1179845564122,0.895371359565611,1.01871972551845,58.3683407789326,1.44542457585635,82.8167278010562
"227",227,"OvenProto2",2022-07-24,0.528,4186,0.8,2025-04-13 15:13:00,990,31.3,74.1,2025-04-13 15:23:00,1016,31.2,73.8,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,23,-0.299999999999997,1003,-1.10510399999999,-0.771259022931199,TRUE,FALSE,TRUE,TRUE,73.95,31.25,42.7,15.2166666666667,15.3833333333333,205,3.51169808949215,-6.38440671355085,34.1115932864491,15.7851932214408,15.9518598881075,15.8685265547742,FALSE,20.0439818731859,0.349833478897154,66.5557966432246,1.16161778771206,0.895371359565611,1.04584181557441,59.9223220707132,1.48122805430226,84.868116007894
"228",228,"OvenProto2",2022-07-24,0.528,4186,0,2025-04-13 15:23:00,1016,31.2,73.8,2025-04-13 15:33:00,904,31.7,74.9,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,23,1.10000000000001,960,4.05204800000003,2.95461833333336,TRUE,FALSE,FALSE,TRUE,74.35,31.45,42.9,15.3833333333333,15.55,205,3.51169808949215,-6.38440671355085,34.1115932864491,15.9518598881075,16.1185265547742,16.0351932214408,FALSE,20.0439818731859,0.349833478897154,69.0557966432246,1.20525101901192,0.895371359565611,1.07305061500307,61.4812714435931,1.51638443959078,86.8824285078624
"229",229,"OvenProto2",2022-07-24,0.528,4186,0,2025-04-13 15:33:00,904,31.7,74.9,2025-04-13 15:43:00,922,31.8,78.2,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,23,3.3,913,12.156144,9.32015421686746,TRUE,FALSE,TRUE,TRUE,76.55,31.75,44.8,15.55,15.7166666666667,205,3.51169808949215,-6.38440671355085,34.1115932864491,16.1185265547742,16.2851932214408,16.2018598881075,FALSE,20.0439818731859,0.349833478897154,71.5557966432246,1.24888425031177,0.895371359565611,1.10031127321334,63.0431921057901,1.55097209662327,88.8641552790701
"230",230,"OvenProto2",2022-07-24,0.528,4186,0,2025-04-13 15:43:00,922,31.8,78.2,2025-04-13 15:53:00,892,32.1,80,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,23,1.8,907,6.63062399999999,5.11735038588753,TRUE,FALSE,TRUE,TRUE,79.1,31.95,47.15,15.7166666666667,15.8833333333333,205,3.51169808949215,-6.38440671355085,34.1115932864491,16.2851932214408,16.4518598881075,16.3685265547742,FALSE,20.0439818731859,0.349833478897154,74.0557966432246,1.29251748161163,0.895371359565611,1.12759061286316,64.606183135629,1.58506463595278,90.8175138955344
"231",231,"OvenProto2",2022-07-24,0.528,4186,0,2025-04-13 15:53:00,892,32.1,80,2025-04-13 16:03:00,835,32.4,79.5,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoliSpiegels",4,1,NA,0,"LB",600,10,23,-0.5,863.5,-1.84184,-1.49309554140127,TRUE,FALSE,TRUE,TRUE,79.75,32.25,47.5,15.8833333333333,16.05,205,3.51169808949215,-6.38440671355085,34.1115932864491,16.4518598881075,16.6185265547742,16.5351932214408,FALSE,20.0439818731859,0.349833478897154,76.5557966432246,1.33615071291149,0.895371359565611,1.1548568671022,66.1684244266565,1.61873129165335,92.7464711774972
"232",232,"Proto2",2022-07-24,0.528,4186,0.8,2025-04-13 11:00:00,650,24,29,2025-04-13 11:13:00,776,24,44.5,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",10,1,NA,0,"LB",780,13,24,15.5,713,57.09704,56.056,TRUE,TRUE,FALSE,TRUE,36.75,24,12.75,11,11.2166666666667,205,3.51169808949215,-6.38440671355085,34.1115932864491,11.5685265547742,11.7851932214408,11.6768598881075,TRUE,20.0439818731859,0.349833478897154,3.68079664322459,0.064242020520624,0.895371359565611,0.547868464265593,31.3905507307324,0.116046370402045,6.64896725184906
"233",233,"Proto2",2022-07-24,0.528,4186,0,2025-04-13 11:13:00,776,24,44.5,2025-04-13 11:23:00,781,24.1,49.3,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",10,1,NA,0,"LB",600,10,24,4.8,778.5,17.681664,15.8987344894027,TRUE,TRUE,TRUE,TRUE,46.9,24.05,22.85,11.2166666666667,11.3833333333333,205,3.51169808949215,-6.38440671355085,34.1115932864491,11.7851932214408,11.9518598881075,11.8685265547742,TRUE,20.0439818731859,0.349833478897154,6.55579664322458,0.114420236515461,0.895371359565611,0.552895203847839,31.6785616935065,0.205683559021418,11.7847998471572
"234",234,"Proto2",2022-07-24,0.528,4186,0,2025-04-13 11:23:00,781,24.1,49.3,2025-04-13 11:33:00,806,24.2,55,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",10,1,NA,0,"LB",600,10,24,5.7,793.5,20.996976,18.5228521739131,TRUE,TRUE,TRUE,TRUE,52.15,24.15,28,11.3833333333333,11.55,205,3.51169808949215,-6.38440671355085,34.1115932864491,11.9518598881075,12.1185265547742,12.0351932214408,TRUE,20.0439818731859,0.349833478897154,9.05579664322457,0.158053467815319,0.895371359565611,0.559487552921157,32.0562754724846,0.282326708279352,16.1761288282281
"235",235,"Proto2",2022-07-24,0.528,4186,0,2025-04-13 11:33:00,806,24.2,55,2025-04-13 11:43:00,828,24.4,57.8,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",10,1,NA,0,"LB",600,10,24,2.8,817,10.314304,8.83722496940024,TRUE,TRUE,TRUE,TRUE,56.4,24.3,32.1,11.55,11.7166666666667,205,3.51169808949215,-6.38440671355085,34.1115932864491,12.1185265547742,12.2851932214408,12.2018598881075,TRUE,20.0439818731859,0.349833478897154,11.5557966432246,0.201686699115177,0.895371359565611,0.568066815987645,32.5478310375268,0.357347592630645,20.4745088768962
"236",236,"Proto2",2022-07-24,0.528,4186,0,2025-04-13 11:43:00,828,24.4,57.8,2025-04-13 11:53:00,838,24.5,61,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",10,1,NA,0,"LB",600,10,24,3.2,833,11.787776,9.90569411764707,TRUE,TRUE,TRUE,TRUE,59.4,24.45,34.95,11.7166666666667,11.8833333333333,205,3.51169808949215,-6.38440671355085,34.1115932864491,12.2851932214408,12.4518598881075,12.3685265547742,TRUE,20.0439818731859,0.349833478897154,14.0557966432246,0.245319930415036,0.895371359565611,0.57853865858941,33.1478234223333,0.430424237448762,24.6614922059509
"237",237,"Proto2",2022-07-24,0.528,4186,0.9,2025-04-13 11:53:00,838,24.5,61,2025-04-13 12:03:00,849,24.6,64.3,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",10,1,NA,0,"LB",600,10,24,3.3,843.5,12.156144,10.0880863070539,TRUE,TRUE,TRUE,TRUE,62.65,24.55,38.1,11.8833333333333,12.05,205,3.51169808949215,-6.38440671355085,34.1115932864491,12.4518598881075,12.6185265547742,12.5351932214408,TRUE,20.0439818731859,0.349833478897154,16.5557966432246,0.288953161714894,0.895371359565611,0.590795181746441,33.8500704707355,0.50130796906909,28.7228308639337
